"","Respondent_ID_2016","year","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"537","3869914","2019","Bachelor","Male",63,"Australia","Methodist","Working","Rural","110,001-120,000","4560"
"538","3881684","2019","Associate Diploma","Male",69,"NESB","Orthodox","Middle","Major City","50,001-60,000","4074"
"539","3901410","2019","Postgraduate","Female",54,"Australia","Methodist","Working","Major City","50,001-60,000","4064"
"540","3910702","2019","No Qualification","Female",68,"Australia","No Religion","None","Major City","35,001-40,000","4122"
"541","3918917","2019","Postgraduate","Male",81,"NESB","Anglican","Middle","Major City","70,001-80,000","4350"
"542","3927146","2019","Bachelor","Male",51,"NESB","Methodist","Middle","Major City","80,001-90,000","4123"
"543","3929784","2019","Trade","Female",58,"NESB","No Religion","Middle","Major City","60,001-70,000","4113"
"544","3932787","2019","Postgraduate","Male",73,"ESB","No Religion","Middle","Major City","45,001-50,000","4075"
"545","3945600","2019","Non-Trade","Male",32,"Australia","Baptist","Working","Large Town","<10,000","4575"
"546","3964373","2019","Non-Trade","Female",69,"Australia","Roman Catholic","None","Small Country Town","10,001-15,000","4220"
"547","3965315","2019","No Qualification","Male",65,"Australia","Roman Catholic","None","Major City","15,001-20,000","4870"
"548","3973674","2019","Non-Trade","Male",65,"Australia","Anglican","Working","Small Country Town","160,001-180,000","4521"
"549","3975027","2019","Undergraduate","Female",57,"Australia","Roman Catholic","Middle","Major City",">180,000","4169"
"550","3975166","2019","Non-Trade","Female",52,"Australia","Anglican","Working","Large Town","25,001-30,000","4869"
"551","3979072","2019","Postgraduate","Female",75,"Australia","No Religion","Middle","Major City","60,001-70,000","4068"
"552","3981131","2019","No Qualification","Male",46,"ESB","No Religion","None","Rural","150,001-160,000","4554"
"553","3983994","2019","Associate Diploma","Male",64,"Australia","Presbyterian","Working","Major City","130,001-140,000","4074"
"554","3986961","2019","Bachelor","Male",67,"Australia","Methodist","Working","Rural","15,001-20,000","4610"
"555","4001969","2019","Undergraduate","Female",35,"Australia","Roman Catholic","Middle","Large Country Town","140,001-150,000","4570"
"556","4010108","2019","Bachelor","Male",42,"NESB","Christian","Working","Major City","80,001-90,000","4215"
"557","4017657","2019","Postgraduate","Female",41,"Australia","No Religion","Middle","Large Town","140,001-150,000","4670"
"558","4018377","2019","No Qualification","Female",68,"Australia","Methodist","Working","Major City","60,001-70,000","4034"
"559","4026095","2019","Bachelor","Female",72,"Australia","No Religion","Middle","Major City","30,001-35,000","4507"
"560","4049244","2019","Bachelor","Male",60,"Australia","Roman Catholic","Working","Major City","100,001-110,000","4053"
"561","4049483","2019","Postgraduate","Male",47,"NESB","Hindu","None","Major City","15,001-20,000","4066"
"562","4051141","2019","Postgraduate","Male",86,"Australia","Roman Catholic","Middle","Major City","45,001-50,000","4159"
"563","4056054","2019","Trade","Male",74,"ESB","No Religion","Working","Rural","25,001-30,000","4800"
"564","4064791","2019","Associate Diploma","Male",66,"Australia","Methodist","Middle","Major City","50,001-60,000","4227"
"565","4080525","2019","Non-Trade","Male",79,"Australia","Anglican","Working","Small Country Town","15,001-20,000","4580"
"566","4086136","2019","No Qualification","Male",59,"Australia","Roman Catholic","Working","Large Country Town","90,001-100,000","4558"
"567","4095443","2019","Bachelor","Female",83,"ESB","Anglican","Middle","Small Country Town","15,001-20,000","4575"
"568","4130623","2019","No Qualification","Female",62,"Australia","Anglican","Middle","Major City","35,001-40,000","4218"
"569","4137514","2019","Bachelor","Male",66,"Australia","Roman Catholic","Middle","Rural","80,001-90,000","4361"
"570","4146765","2019","Bachelor","Male",68,"Australia","Presbyterian","Working","Major City","60,001-70,000","4207"
"571","4148308","2019","Non-Trade","Male",62,"Australia","Lutheran","Middle","Rural","60,001-70,000","4519"
"572","4166894","2019","Postgraduate","Female",29,"Australia","Roman Catholic","Middle","Major City",">180,000","4870"
"573","4168954","2019","Associate Diploma","Female",68,"NESB","Jewish","Middle","Major City","30,001-35,000","4214"
"574","4186998","2019","Postgraduate","Male",65,"ESB","No Religion","Middle","Major City","60,001-70,000","4810"
"575","4198564","2019","Non-Trade","Male",33,"Australia","No Religion","Middle","Major City",">180,000","4120"
"576","4199813","2019","Postgraduate","Female",46,"ESB","No Religion","Middle","Major City",">180,000","4061"
"577","4209765","2019","Trade","Male",53,"Australia","No Religion","Working","Rural","30,001-35,000","4472"
"578","4221783","2019","Trade","Male",78,"NESB","Lutheran","Working","Major City","30,001-35,000","4207"
"579","4222459","2019","No Qualification","Male",72,"Australia","Baptist","Working","Rural","20,001-25,000","4306"
"580","4241778","2019","No Qualification","Male",62,"Australia","No Religion","Middle","Major City","70,001-80,000","5092"
"581","4247369","2019","Trade","Male",61,"Australia","Methodist","Working","Major City","50,001-60,000","5159"
"582","4255558","2019","Postgraduate","Male",64,"Australia","Anglican","Upper","Major City","150,001-160,000","5076"
"583","4265365","2019","Non-Trade","Female",54,"Australia","Methodist","Middle","Major City",">180,000","5045"
"584","4269174","2019","Associate Diploma","Female",66,"Australia","Methodist","Working","Major City","50,001-60,000","5162"
"585","4272096","2019","Postgraduate","Female",50,"Australia","Lutheran","Middle","Major City","120,001-130,000","5112"
"586","4273486","2019","Bachelor","Male",35,"Australia","No Religion","Middle","Major City","100,001-110,000","5085"
"587","4274455","2019","Postgraduate","Female",41,"ESB","Anglican","Middle","Major City","80,001-90,000","5042"
"588","4296690","2019","No Qualification","Female",76,"Australia","No Religion","Middle","Major City","40,001-45,000","5089"
"589","4300434","2019","Postgraduate","Male",53,"Australia","No Religion","Middle","Major City",">180,000","5089"
"590","4301746","2019","No Qualification","Female",38,"Australia","No Religion","Working","Major City","120,001-130,000","5108"
"591","4302693","2019","Undergraduate","Female",67,"Australia","Baptist","Middle","Major City","30,001-35,000","5093"
"592","4306240","2019","Non-Trade","Male",71,"Australia","Buddhist","Working","Major City","30,001-35,000","5162"
"593","4313243","2019","Trade","Male",72,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","5022"
"594","4318717","2019","Postgraduate","Female",63,"Australia","No Religion","None","Major City","45,001-50,000","5067"
"595","4324444","2019","Postgraduate","Male",73,"ESB","No Religion","Middle","Major City","60,001-70,000","5062"
"596","4327447","2019","Undergraduate","Female",73,"NESB","No Religion","Middle","Major City","40,001-45,000","5069"
"597","4334888","2019","Trade","Male",88,"Australia","No Religion","Middle","Large Country Town","40,001-45,000","5211"
"598","4343550","2019","Bachelor","Female",51,"Australia","No Religion","Working","Large Town","50,001-60,000","5167"
"599","4345070","2019","Postgraduate","Male",62,"Australia","No Religion","Middle","Major City",">180,000","5041"
"600","4345636","2019","Postgraduate","Male",44,"Australia","Roman Catholic","Middle","Major City","120,001-130,000","5041"
"601","4345820","2019","Bachelor","Female",67,"NESB","No Religion","Working","Rural","30,001-35,000","5523"
"602","4354075","2019","Bachelor","Female",52,"ESB","No Religion","Middle","Major City","60,001-70,000","5014"
"603","4356892","2019","Trade","Male",80,"Australia","No Religion","Working","Major City","25,001-30,000","5012"
"604","4361188","2019","No Qualification","Male",59,"Australia","Methodist","Middle","Major City","45,001-50,000","5045"
"605","4391864","2019","Non-Trade","Male",72,"Australia","Roman Catholic","Middle","Rural","10,001-15,000","5245"
"606","4404065","2019","No Qualification","Male",70,"Australia","No Religion","Middle","Rural",">180,000","5460"
"607","4423783","2019","No Qualification","Female",60,"Australia","Anglican","Working","Major City","50,001-60,000","7248"
"608","4429589","2019","Trade","Male",54,"NESB","Roman Catholic","None","Major City","25,001-30,000","7011"
"609","4431520","2019","Bachelor","Female",62,"ESB","Anglican","Middle","Rural","70,001-80,000","7020"
"610","4439168","2019","Bachelor","Male",58,"Australia","No Religion","Upper","Major City",">180,000","7000"
"611","4449395","2019","Postgraduate","Male",64,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","7008"
"612","4454946","2019","Trade","Female",58,"Australia","Methodist","Working","Large Town","50,001-60,000","7315"
"613","4455856","2019","Postgraduate","Female",62,"Australia","Anglican","Middle","Major City","80,001-90,000","7008"
"614","4458930","2019","Non-Trade","Female",41,"Australia","Anglican","Working","Small Country Town","80,001-90,000","7170"
"615","4464391","2019","Postgraduate","Female",34,"Australia","No Religion","Middle","Major City","90,001-100,000","7052"
"616","4489128","2019","Bachelor","Female",60,"Australia","No Religion","Middle","Major City","35,001-40,000","3078"
"617","4505064","2019","Postgraduate","Female",41,"Australia","No Religion","Middle","Major City",">180,000","3052"
"618","4527731","2019","Postgraduate","Male",39,"Australia","No Religion","Middle","Major City","130,001-140,000","3015"
"619","4567550","2019","Bachelor","Male",60,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","3082"
"620","4572997","2019","No Qualification","Female",69,"Australia","Roman Catholic","Working","Major City","25,001-30,000","3075"
"621","4578162","2019","Bachelor","Female",54,"Australia","Methodist","Middle","Rural","150,001-160,000","3424"
"622","4580959","2019","Bachelor","Female",54,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","3031"
"623","4582402","2019","Associate Diploma","Male",73,"Australia","No Religion","Middle","Large Town","70,001-80,000","3280"
"624","4592349","2019","Non-Trade","Female",49,"Australia","Methodist","Working","Rural","60,001-70,000","3525"
"625","4600295","2019","Postgraduate","Female",74,"Australia","No Religion","Middle","Major City","100,001-110,000","3068"
"626","4610478","2019","Bachelor","Male",46,"Australia","No Religion","Middle","Major City","140,001-150,000","3195"
"627","4615264","2019","No Qualification","Male",71,"Australia","No Religion","Middle","Major City","50,001-60,000","3172"
"628","4620990","2019","Associate Diploma","Female",77,"Australia","No Religion","Middle","Major City","35,001-40,000","3192"
"629","4631048","2019","Associate Diploma","Female",51,"NESB","Presbyterian","Working","Major City","70,001-80,000","3149"
"630","4631552","2019","Postgraduate","Female",45,"Australia","No Religion","Middle","Small Country Town","30,001-35,000","3444"
"631","4632088","2019","Trade","Male",59,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","3690"
"632","4642269","2019","No Qualification","Female",87,"ESB","Anglican","Working","Large Country Town","10,001-15,000","3340"
"633","4642869","2019","Bachelor","Female",29,"Australia","No Religion","Middle","Large Town","110,001-120,000","3355"
"634","4644027","2019","Postgraduate","Male",60,"ESB","No Religion","None","Major City","45,001-50,000","3911"
"635","4647092","2019","Postgraduate","Male",65,"Australia","Methodist","Middle","Major City","120,001-130,000","3107"
"636","4650238","2019","No Qualification","Male",73,"Australia","Presbyterian","Working","Major City","35,001-40,000","3177"
"637","4652397","2019","Non-Trade","Male",79,"NESB","Orthodox","Working","Major City","25,001-30,000","3105"
"638","4655627","2019","Associate Diploma","Female",67,"ESB","No Religion","Working","Major City","60,001-70,000","3198"
"639","4659032","2019","Associate Diploma","Male",60,"Australia","Anglican","Middle","Major City","110,001-120,000","3152"
"640","4663299","2019","Postgraduate","Male",57,"Australia","No Religion","Middle","Major City","130,001-140,000","3930"
"641","4669811","2019","No Qualification","Female",87,"Australia","Anglican","Middle","Major City","25,001-30,000","3072"
"642","4699880","2019","Trade","Male",61,"Australia","No Religion","None","Major City","50,001-60,000","3127"
"643","4704498","2019","Postgraduate","Female",41,"Australia","Roman Catholic","Middle","Major City",">180,000","3088"
"644","4706817","2019","Bachelor","Female",23,"ESB","No Religion","Working","Large Town","70,001-80,000","3053"
"645","4709267","2019","Associate Diploma","Female",53,"Australia","Roman Catholic","Middle","Major City","70,001-80,000","3199"
"646","4712504","2019","No Qualification","Female",67,"NESB","Roman Catholic","Working","Major City","20,001-25,000","3337"
"647","4718016","2019","No Qualification","Female",54,"Australia","No Religion","Working","Major City","60,001-70,000","3810"
"648","4728630","2019","Postgraduate","Female",59,"Australia","Salvation Army","Middle","Major City","35,001-40,000","3046"
"649","4734085","2019","Trade","Male",71,"Australia","No Religion","Middle","Major City","100,001-110,000","3186"
"650","4735444","2019","Postgraduate","Male",70,"Australia","No Religion","Middle","Small Country Town","15,001-20,000","3465"
"651","4745485","2019","Postgraduate","Female",72,"NESB","Hindu","Middle","Major City","<10,000","3041"
"652","4748709","2019","Postgraduate","Male",25,"Australia","No Religion","None","Large Town","10,001-15,000","3140"
"653","4754329","2019","Postgraduate","Male",69,"ESB","No Religion","Middle","Rural","130,001-140,000","3137"
"654","4761931","2019","No Qualification","Male",66,"Australia","No Religion","None","Major City","15,001-20,000","3081"
"655","4764552","2019","No Qualification","Male",73,"Australia","Anglican","Upper","Major City",">180,000","3186"
"656","4765752","2019","Bachelor","Female",56,"Australia","No Religion","Middle","Major City","130,001-140,000","3016"
"657","4791312","2019","Postgraduate","Female",67,"Australia","Anglican","Middle","Rural","70,001-80,000","3658"
"658","4792821","2019","Postgraduate","Female",56,"Australia","No Religion","Middle","Major City",">180,000","3056"
"659","4800005","2019","Non-Trade","Male",73,"Australia","Anglican","Working","Major City","80,001-90,000","3040"
"660","4800485","2019","Bachelor","Female",39,"Australia","No Religion","Middle","Major City",">180,000","3113"
"661","4809390","2019","Postgraduate","Male",45,"NESB","Methodist","Working","Major City","90,001-100,000","3805"
"662","4829262","2019","Trade","Male",68,"NESB","Roman Catholic","Middle","Large Town","10,001-15,000","3677"
"663","4835017","2019","Postgraduate","Male",71,"NESB","Anglican","Middle","Major City","30,001-35,000","3076"
"664","4848133","2019","No Qualification","Male",66,"Australia","No Religion","Working","Major City","60,001-70,000","3153"
"665","4850183","2019","Bachelor","Female",23,"Australia","No Religion","Middle","Major City","150,001-160,000","3095"
"666","4862643","2019","Trade","Male",71,"Australia","Roman Catholic","Middle","Major City","35,001-40,000","3152"
"667","4867755","2019","Postgraduate","Male",44,"Australia","Anglican","Middle","Major City",">180,000","3166"
"668","4875917","2019","Bachelor","Female",66,"Australia","No Religion","Middle","Large Town","70,001-80,000","3564"
"669","4882172","2019","Associate Diploma","Female",71,"Australia","Anglican","Middle","Small Country Town","10,001-15,000","3616"
"670","4890902","2019","Trade","Male",61,"Australia","No Religion","Middle","Major City","70,001-80,000","3152"
"671","4892760","2019","Bachelor","Female",34,"Australia","Protestant","Middle","Major City",">180,000","3132"
"672","4910001","2019","Associate Diploma","Male",51,"Australia","No Religion","Working","Large Country Town","120,001-130,000","3429"
"673","4916206","2019","Bachelor","Male",67,"NESB","Jewish","None","Major City","50,001-60,000","3161"
"674","4923339","2019","Postgraduate","Female",76,"Australia","No Religion","Middle","Major City","80,001-90,000","3144"
"675","4924112","2019","Associate Diploma","Male",76,"Australia","Anglican","Middle","Major City","60,001-70,000","3145"
"676","4925689","2019","Bachelor","Male",27,"Australia","No Religion","Working","Major City","50,001-60,000","3079"
"677","4926855","2019","Bachelor","Female",46,"Australia","Roman Catholic","Working","Major City","110,001-120,000","3752"
"678","4932339","2019","Trade","Female",70,"Australia","Methodist","Working","Small Country Town","10,001-15,000","3888"
"679","4952539","2019","No Qualification","Male",62,"Australia","Lutheran","Middle","Rural","80,001-90,000","3691"
"680","4966153","2019","Trade","Male",67,"Australia","Roman Catholic","Middle","Major City","50,001-60,000","3219"
"681","4970360","2019","No Qualification","Female",70,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","3056"
"682","4977700","2019","Trade","Male",68,"Australia","No Religion","Working","Small Country Town","50,001-60,000","3564"
"683","4986680","2019","Associate Diploma","Male",57,"ESB","No Religion","Working","Major City","110,001-120,000","3031"
"684","4990303","2019","Postgraduate","Female",32,"Australia","No Religion","Middle","Major City","120,001-130,000","3121"
"685","5008892","2019","Postgraduate","Female",74,"ESB","Baptist","Middle","Major City","20,001-25,000","3085"
"686","5019061","2019","Non-Trade","Female",56,"Australia","Christian","Working","Major City","25,001-30,000","3550"
"687","5030168","2019","No Qualification","Female",76,"ESB","Methodist","Middle","Small Country Town","25,001-30,000","3922"
"688","5033753","2019","Bachelor","Male",68,"Australia","No Religion","Middle","Major City",">180,000","3095"
"689","5034304","2019","Postgraduate","Male",50,"NESB","Roman Catholic","Middle","Major City","160,001-180,000","3976"
"690","5054221","2019","Postgraduate","Male",54,"NESB","Muslim","Working","Major City","80,001-90,000","3076"
"691","5061695","2019","Postgraduate","Female",65,"Australia","No Religion","Middle","Rural","70,001-80,000","3956"
"692","5090689","2019","Postgraduate","Male",41,"NESB","Roman Catholic","Middle","Major City",">180,000","3052"
"693","5092281","2019","Postgraduate","Female",77,"Australia","No Religion","Working","Major City","20,001-25,000","3350"
"694","5099536","2019","Postgraduate","Male",57,"NESB","Buddhist","Working","Major City","150,001-160,000","3027"
"695","5101346","2019","Postgraduate","Female",44,"Australia","Roman Catholic","Working","Major City","80,001-90,000","3810"
"696","5106821","2019","Bachelor","Male",52,"Australia","Christian","Middle","Major City","130,001-140,000","3089"
"697","5113951","2019","Non-Trade","Female",53,"Australia","Roman Catholic","Middle","Large Town","60,001-70,000","3018"
"698","5124797","2019","Bachelor","Female",43,"Australia","Roman Catholic","Middle","Rural","150,001-160,000","3540"
"699","5142907","2019","Non-Trade","Male",71,"ESB","Roman Catholic","Working","Rural","70,001-80,000","6069"
"700","5146713","2019","Postgraduate","Male",27,"Australia","Anglican","Middle","Major City","20,001-25,000","6020"
"701","5147734","2019","No Qualification","Male",68,"ESB","Christian","Middle","Major City","45,001-50,000","6062"
"702","5154392","2019","Bachelor","Male",75,"Australia","Roman Catholic","Working","Major City","80,001-90,000","6021"
"703","5158291","2019","Bachelor","Male",73,"Australia","Anglican","Working","Major City","60,001-70,000","6011"
"704","5160024","2019","Postgraduate","Male",75,"Australia","No Religion","Middle","Major City",">180,000","6018"
"705","5172008","2019","Bachelor","Male",38,"Australia","Roman Catholic","Middle","Major City","150,001-160,000","6053"
"706","5186086","2019","Postgraduate","Female",70,"ESB","No Religion","None","Major City","60,001-70,000","6102"
"707","5190995","2019","Trade","Female",73,"Australia","Baptist","Working","Major City","40,001-45,000","6157"
"708","5192329","2019","Bachelor","Male",60,"Australia","No Religion","Middle","Major City","60,001-70,000","6162"
"709","5197364","2019","Undergraduate","Male",24,"Australia","Baptist","Middle","Major City","160,001-180,000","6155"
"710","5198329","2019","Bachelor","Female",56,"Australia","Roman Catholic","Middle","Major City",">180,000","6155"
"711","5220418","2019","Undergraduate","Male",60,"ESB","Anglican","Middle","Major City","<10,000","6025"
"712","5222742","2019","No Qualification","Male",67,"ESB","Presbyterian","Middle","Major City","25,001-30,000","6062"
"713","5232592","2019","Postgraduate","Female",62,"ESB","Anglican","Middle","Large Country Town","20,001-25,000","6450"
"714","5233775","2019","Bachelor","Female",37,"Australia","No Religion","Working","Large Town",">180,000","6230"
"715","5235613","2019","Bachelor","Female",70,"Australia","No Religion","Middle","Rural","70,001-80,000","6282"
"716","5246062","2019","Associate Diploma","Female",49,"ESB","Methodist","Middle","Large Country Town","160,001-180,000","6430"
"717","5258352","2019","Postgraduate","Male",73,"Australia","Anglican","None","Large Town","80,001-90,000","6210"
"718","5262852","2019","Bachelor","Male",64,"ESB","Presbyterian","Middle","Major City","110,001-120,000","6011"
"719","5273242","2019","Trade","Male",64,"Australia","No Religion","Working","Major City","45,001-50,000","6056"
"720","5285619","2019","Bachelor","Female",58,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","6000"
"721","5311852","2019","Postgraduate","Female",66,"Australia","No Religion","Working","Major City","40,001-45,000","6059"
"722","5317723","2019","No Qualification","Male",66,"Australia","Anglican","Middle","Major City","100,001-110,000","6209"
"723","5327606","2019","Undergraduate","Male",63,"Australia","No Religion","Middle","Major City","45,001-50,000","6056"
"724","5332724","2019","Trade","Male",83,"Australia","Anglican","Middle","Major City","35,001-40,000","6021"
"725","5334955","2019","Associate Diploma","Female",64,"Australia","Methodist","Middle","Large Town",">180,000","6280"
"726","5335140","2019","Postgraduate","Male",45,"NESB","Pentecostalism","Middle","Major City","160,001-180,000","6155"
"727","5376708","2019","Trade","Male",55,"ESB","Roman Catholic","Working","Small Country Town","160,001-180,000","6442"
"728","5376769","2019","No Qualification","Female",69,"Australia","Anglican","Middle","Major City","100,001-110,000","6152"
"729","5400115","2019","Non-Trade","Female",81,"Australia","Anglican","Middle","Large Country Town","35,001-40,000","6530"
"730","5421748","2019","Bachelor","Male",49,"Australia","Roman Catholic","Working","Rural","100,001-110,000","6082"
"731","5422568","2019","No Qualification","Male",31,"Australia","No Religion","Middle","Major City","70,001-80,000","6170"
