"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"441","2654761","2019","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Environment","Health",NA,"Bachelor","Male",44,"ESB","No Religion","Middle","Major City","140,001-150,000","6024"
"442","2657049","2016","Australian Liberty Alliance","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","No Difference","No Difference","Labor","Taxation","Superannuation","Labor","Non-Trade","Male",59,"NESB","No Religion","Working","Small Country Town","50,001-60,000","6285"
"443","2657049","2019","One Nation","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Immigration","Economy","Coalition","No Qualification","Male",62,"NESB","Orthodox","Working","Major City","20,001-25,000","6285"
"444","2663623","2016","Informal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Education",NA,"Non-Trade","Female",58,"ESB","Christian","Middle","Rural","70,001-80,000","6324"
"445","2663623","2019","National","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Taxation",NA,"Trade","Female",61,"ESB","No Religion","Middle","Rural","25,001-30,000","6324"
"446","2665290","2019","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","No Difference","No Difference","Labor","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","Economy","Taxation",NA,"Bachelor","Male",44,"NESB","Presbyterian","Middle","Major City","120,001-130,000","6151"
"447","2666342","2019","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Not Very Important","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","Superannuation","Health",NA,"Postgraduate","Male",68,"ESB","No Religion","Middle","Major City","100,001-110,000","6101"
"448","2670637","2016","Informal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Immigration","Refugees","Coalition","Bachelor","Male",36,"Australia","No Religion","Working","Major City","90,001-100,000","6065"
"449","2670637","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Labor","Liberal","Liberal","Labor","No Difference","Liberal","Taxation","Education",NA,"Bachelor","Male",39,"Australia","Roman Catholic","Working","Major City","140,001-150,000","6065"
"450","2677596","2016","Labor","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Health","Education",NA,"No Qualification","Female",43,"ESB","Presbyterian","Working","Major City","70,001-80,000","6069"
"451","2677596","2019","Labor","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Health",NA,"No Qualification","Female",46,"ESB","Presbyterian","Working","Major City","110,001-120,000","6069"
"452","2685967","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA,"Non-Trade","Female",71,"Australia","Roman Catholic","Middle","Major City","40,001-45,000","6152"
"453","2687755","2016","Other","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","No Difference","No Difference","Liberal","Liberal","Liberal","Labor","No Difference","Liberal","Labor","Labor","Economy","Superannuation","Coalition","Bachelor","Male",26,"ESB","No Religion","Middle","Major City","50,001-60,000","6148"
"454","2687916","2016","Christian Democratic","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Superannuation","Economy",NA,"Postgraduate","Male",65,"NESB","Presbyterian","Middle","Major City","70,001-80,000","6148"
"455","2687916","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Health",NA,"Postgraduate","Male",68,"NESB","Presbyterian","Middle","Major City","100,001-110,000","6148"
"456","2693462","2016","Labor","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Labor","No Difference","Labor","No Difference","Liberal","No Difference","No Difference","No Difference","Labor","No Difference","Economy","Debt","Labor","Postgraduate","Male",64,"ESB","No Religion","Middle","Major City","160,001-180,000","6162"
"457","2693462","2019","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Labor","Labor","Environment","Superannuation","Labor","Postgraduate","Female",54,"Australia","Anglican","Middle","Major City","140,001-150,000","6162"
"458","2696376","2016","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Male",57,"Australia","No Religion","None","Major City",">180,000","6020"
"459","2696376","2019","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","No Difference","Labor","Liberal","Liberal","No Difference","Liberal","Economy","Taxation",NA,"Bachelor","Male",60,"Australia","No Religion","Middle","Major City",">180,000","6020"
"460","2717672","2016","Greens","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Health","Labor","Postgraduate","Female",32,"Australia","No Religion","Middle","Rural","90,001-100,000","6612"
"461","2717672","2019","Greens","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Environment","Climate","Labor","Postgraduate","Female",35,"Australia","No Religion","Working","Large Town","80,001-90,000","6612"
"462","2729903","2019","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Health",NA,"No Qualification","Female",60,"Australia","Roman Catholic","Working","Major City","50,001-60,000","6164"
"463","2733291","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","No Difference","No Difference","No Difference","Liberal","Liberal","Liberal","Economy","Immigration",NA,"Bachelor","Male",80,"ESB","Anglican","Middle","Large Country Town","45,001-50,000","6300"
"464","2733291","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Economy",NA,"Bachelor","Male",83,"ESB","Anglican","Middle","Large Town","20,001-25,000","6300"
"465","2741096","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Education","Health",NA,"Bachelor","Female",62,"Australia","No Religion","Middle","Large Town","50,001-60,000","6330"
"466","2741096","2019","Labor","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","No Difference","Labor","No Difference","Health","Education",NA,"Postgraduate","Male",65,"ESB","No Religion","Middle","Large Town","60,001-70,000","6330"
"467","2743110","2016","Greens","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Economy","Debt","Labor","Bachelor","Male",35,"Australia","No Religion","Upper","Major City","80,001-90,000","6003"
"468","2743110","2019","Greens","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Liberal","Labor","Taxation","Climate","Labor","Bachelor","Male",38,"Australia","No Religion","Upper","Major City","120,001-130,000","6003"
"469","2759684","2016","Labor","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Taxation",NA,"Undergraduate","Female",18,"Australia","Roman Catholic","Working","Large Town","40,001-45,000","6210"
"470","2759684","2019","Animal Justice","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate","Labor","Postgraduate","Female",21,"Australia","Roman Catholic","Working","Major City","30,001-35,000","6210"
"471","2764429","2016","Greens","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Liberal","Liberal","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Liberal","No Difference","Environment","Climate","Labor","No Qualification","Female",18,"Australia","No Religion","Middle","Rural","<10,000","6324"
"472","2765019","2019","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","Labor","Labor","Environment","Refugees","Labor","Bachelor","Female",46,"Australia","Buddhist","Middle","Small Country Town","100,001-110,000","6084"
"473","2765150","2016","Family First","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Economy","Labor","Postgraduate","Male",46,"Australia","Buddhist","None","Major City","15,001-20,000","6000"
"474","2790270","2016","Labor","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Superannuation",NA,"No Qualification","Female",69,"Australia","Roman Catholic","Middle","Major City","50,001-60,000","2615"
"475","2793046","2016","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Debt",NA,"Bachelor","Male",29,"Australia","Roman Catholic","Middle","Major City",">180,000","2604"
"476","2793046","2019","Liberal","Extremely Important","Not Very Important","Not Very Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Economy","Taxation",NA,"Bachelor","Male",32,"Australia","Roman Catholic","Middle","Major City",">180,000","2604"
"477","2796509","2016","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Education","Economy",NA,"Bachelor","Male",57,"Australia","Roman Catholic","Middle","Major City",">180,000","2913"
"478","2796509","2019","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Liberal","No Difference","Economy","Education",NA,"Bachelor","Male",60,"Australia","No Religion","Middle","Major City",">180,000","2913"
"479","2796526","2019","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Environment","Climate","Labor","Postgraduate","Female",75,"ESB","No Religion","Middle","Major City","110,001-120,000","2600"
"480","2802496","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Refugees",NA,"Postgraduate","Female",56,"NESB","Anglican","Middle","Major City",">180,000","2611"
"481","2802496","2019","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Climate","Refugees",NA,"Postgraduate","Female",59,"NESB","Anglican","None","Major City",">180,000","2611"
"482","2804130","2016","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Liberal","Education","Economy",NA,"Postgraduate","Female",43,"Australia","Anglican","Middle","Major City","100,001-110,000","2905"
"483","2804130","2019","Christian Democratic","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Liberal","Environment","Education","Coalition","Postgraduate","Female",46,"Australia","Anglican","Middle","Major City","160,001-180,000","2905"
"484","2805273","2019","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate",NA,"Non-Trade","Female",49,"Australia","Roman Catholic","Working","Major City","110,001-120,000","2605"
"485","2812589","2016","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Taxation","Education",NA,"Bachelor","Female",31,"Australia","No Religion","Working","Major City","45,001-50,000","2602"
"486","2812589","2019","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Labor","No Difference","Labor","Environment","Health","Labor","Bachelor","Female",34,"Australia","No Religion","Working","Major City","60,001-70,000","2602"
"487","2814893","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA,"No Qualification","Female",32,"Australia","No Religion","Middle","Large Town","45,001-50,000","2604"
"488","2814893","2019","Labor","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA,"Bachelor","Female",35,"Australia","No Religion","Working","Major City","50,001-60,000","2604"
"489","2815127","2016","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate",NA,"Postgraduate","Female",30,"Australia","Roman Catholic","Middle","Major City",">180,000","2612"
"490","2815127","2019","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA,"Postgraduate","Female",33,"Australia","Roman Catholic","Middle","Major City",">180,000","2612"
"491","2815736","2019","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Labor","No Difference","Labor","Labor","Liberal","Labor","No Difference","Labor","No Difference","Labor","Climate","Education",NA,"Postgraduate","Female",37,"Australia","No Religion","Middle","Major City",">180,000","2612"
"492","2818727","2016","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA,"No Qualification","Male",54,"Australia","No Religion","Middle","Major City",">180,000","2612"
"493","2820816","2016","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","Labor","Labor","Health","Economy","Labor","Bachelor","Male",33,"Australia","Roman Catholic","Middle","Major City","100,001-110,000","2914"
"494","2820816","2019","Greens","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment","Labor","Bachelor","Male",36,"Australia","Roman Catholic","Middle","Major City",">180,000","2914"
"495","2828488","2016","Liberal","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Taxation","Debt",NA,"Bachelor","Male",60,"Australia","Methodist","Middle","Major City",">180,000","2100"
"496","2833765","2016","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Taxation",NA,"Postgraduate","Female",46,"Australia","No Religion","Middle","Major City",">180,000","2064"
"497","2833765","2019","Liberal","Extremely Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Liberal","No Difference","Labor","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA,"Postgraduate","Female",49,"Australia","No Religion","Middle","Major City",">180,000","2064"
"498","2840986","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Environment",NA,"Postgraduate","Female",67,"Australia","No Religion","Middle","Major City","120,001-130,000","2131"
"499","2840986","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Climate","Education",NA,"Postgraduate","Female",70,"Australia","Anglican","Middle","Major City","130,001-140,000","2131"
"500","2861839","2016","Liberal","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Taxation",NA,"Bachelor","Female",52,"Australia","No Religion","Middle","Large Town","160,001-180,000","2280"
"501","2865072","2016","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Labor","Labor","Liberal","Superannuation","Taxation",NA,"No Qualification","Male",67,"Australia","Anglican","Working","Large Town","50,001-60,000","2280"
"502","2877666","2016","Labor","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","No Difference","Superannuation","Immigration","Labor","Postgraduate","Male",65,"Australia","Anglican","Working","Major City","80,001-90,000","2148"
"503","2888319","2016","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education","Labor","Bachelor","Male",66,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","2026"
"504","2888319","2019","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Liberal","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Environment","Climate","Labor","Bachelor","Male",69,"Australia","Roman Catholic","Middle","Major City","120,001-130,000","2026"
"505","2893674","2019","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Environment","Economy",NA,"Non-Trade","Male",87,"Australia","No Religion","Middle","Small Country Town","35,001-40,000","2576"
"506","2897736","2016","Liberal","Not Very Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","No Difference","Liberal","Debt","Health",NA,"Trade","Male",65,"Australia","Roman Catholic","Middle","Large Country Town","15,001-20,000","2880"
"507","2899872","2016","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","No Difference","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Climate","Health","Labor","Undergraduate","Male",21,"Australia","Anglican","Middle","Small Country Town","70,001-80,000","2483"
"508","2899872","2019","Greens","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Education","Labor","Bachelor","Male",24,"Australia","No Religion","Working","Small Country Town","<10,000","2483"
"509","2899974","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Refugees","Environment",NA,"Bachelor","Female",67,"Australia","No Religion","Working","Large Town","15,001-20,000","2516"
"510","2899974","2019","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Environment","Refugees",NA,"Bachelor","Female",70,"Australia","No Religion","Working","Major City","15,001-20,000","2516"
"511","2901049","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA,"Postgraduate","Male",53,"Australia","Methodist","Middle","Major City","120,001-130,000","2024"
"512","2913432","2019","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Climate",NA,"No Qualification","Male",49,"Australia","No Religion","Working","Large Town","120,001-130,000","2570"
"513","2916057","2016","Greens","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Liberal","No Difference","Labor","Labor","Liberal","Labor","Liberal","Labor","No Difference","Liberal","Economy","Health","Labor","Bachelor","Female",21,"NESB","No Religion","Working","Major City","110,001-120,000","2218"
"514","2916560","2019","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA,"Postgraduate","Male",47,"Australia","Roman Catholic","Middle","Major City",">180,000","2118"
"515","2929038","2016","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Environment","Climate",NA,"Bachelor","Female",59,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","2008"
"516","2929474","2016","Liberal","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Debt","Health",NA,"Bachelor","Female",73,"Australia","Roman Catholic","None","Major City","20,001-25,000","2170"
