"","Respondent_ID_2016","year","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"535","3637510","2016","Associate Diploma","Female",58,"ESB","No Religion","Middle","Large Town","140,001-150,000","2780"
"536","3651451","2016","Associate Diploma","Female",64,"Australia","Anglican","Working","Major City","50,001-60,000","2200"
"537","3654618","2016","Non-Trade","Female",51,"Australia","Presbyterian","Working","Small Country Town","70,001-80,000","2320"
"538","3678579","2016","Postgraduate","Male",85,"Australia","Christian Other","Middle","Major City","50,001-60,000","801"
"539","3694506","2016","No Qualification","Male",56,"ESB","No Religion","None","Large Town",">180,000","870"
"540","3703963","2016","Trade","Female",59,"Australia","Christian","Working","Major City","30,001-35,000","4110"
"541","3708799","2016","Associate Diploma","Male",68,"Australia","Anglican","Middle","Major City","60,001-70,000","4007"
"542","3711617","2016","Trade","Male",67,"NESB","Roman Catholic","Working","Small Country Town","60,001-70,000","4510"
"543","3716758","2016","Trade","Male",61,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","4680"
"544","3721185","2016","Bachelor","Male",41,"Australia","Presbyterian","Middle","Major City",">180,000","4556"
"545","3726347","2016","Non-Trade","Male",65,"Australia","Roman Catholic","Working","Major City","10,001-15,000","4116"
"546","3730600","2016","Postgraduate","Male",66,"ESB","Anglican","Middle","Major City","<10,000","4157"
"547","3731962","2016","Non-Trade","Female",29,"Australia","No Religion","None","Major City","90,001-100,000","4157"
"548","3733397","2016","Bachelor","Male",69,"ESB","Anglican","Middle","Major City","50,001-60,000","4034"
"549","3734929","2016","Undergraduate","Male",72,"NESB","Roman Catholic","Middle","Large Town","35,001-40,000","4032"
"550","3743151","2016","Non-Trade","Female",58,"ESB","Anglican","Middle","Large Town","60,001-70,000","4207"
"551","3745382","2016","Bachelor","Female",53,"Australia","Methodist","Middle","Major City","160,001-180,000","4078"
"552","3770944","2016","Trade","Male",71,"Australia","Roman Catholic","Working","Major City",">180,000","4511"
"553","3772199","2016","Trade","Male",58,"Australia","Anglican","Working","Major City","100,001-110,000","4740"
"554","3780610","2016","Trade","Female",63,"Australia","Presbyterian","Middle","Major City","80,001-90,000","4123"
"555","3786635","2016","Trade","Male",54,"Australia","Orthodox","Working","Major City","90,001-100,000","4128"
"556","3797532","2016","Associate Diploma","Male",39,"Australia","Roman Catholic","Working","Large Town","160,001-180,000","4556"
"557","3798193","2016","No Qualification","Female",54,"Australia","Presbyterian","Middle","Large Town",">180,000","4655"
"558","3798594","2016","Postgraduate","Male",61,"Australia","No Religion","Middle","Rural","60,001-70,000","4882"
"559","3806775","2016","Non-Trade","Male",67,"Australia","Anglican","Middle","Major City","130,001-140,000","4870"
"560","3813053","2016","No Qualification","Female",70,"ESB","Anglican","Middle","Small Country Town","35,001-40,000","4703"
"561","3818277","2016","No Qualification","Female",85,"Australia","Anglican","None","Major City","<10,000","4118"
"562","3819355","2016","Postgraduate","Female",61,"Australia","No Religion","Middle","Large Town","60,001-70,000","4551"
"563","3822370","2016","Associate Diploma","Male",70,"Australia","Roman Catholic","Middle","Rural","70,001-80,000","4183"
"564","3827681","2016","No Qualification","Female",21,"Australia","Roman Catholic","Middle","Small Country Town","140,001-150,000","4285"
"565","3866947","2016","Bachelor","Female",50,"Australia","Roman Catholic","Middle","Major City","100,001-110,000","4053"
"566","3869914","2016","Bachelor","Male",60,"Australia","Orthodox","Working","Rural","90,001-100,000","4560"
"567","3881515","2016","Postgraduate","Male",58,"Australia","Anglican","Working","Major City","80,001-90,000","4306"
"568","3881684","2016","Postgraduate","Female",64,"NESB","Orthodox","Middle","Major City","70,001-80,000","4074"
"569","3901410","2016","Postgraduate","Female",51,"Australia","Methodist","None","Major City","60,001-70,000","4064"
"570","3910702","2016","No Qualification","Female",65,"Australia","No Religion","None","Major City","40,001-45,000","4122"
"571","3918917","2016","Postgraduate","Male",78,"NESB","Anglican","Middle","Major City","40,001-45,000","4350"
"572","3927146","2016","Bachelor","Male",48,"NESB","Methodist","Middle","Major City","80,001-90,000","4123"
"573","3929784","2016","Associate Diploma","Female",55,"Australia","No Religion","Middle","Major City","50,001-60,000","4113"
"574","3932787","2016","Postgraduate","Male",70,"ESB","No Religion","Middle","Major City","90,001-100,000","4075"
"575","3945600","2016","No Qualification","Male",29,"Australia","Baptist","Middle","Large Town","20,001-25,000","4575"
"576","3951203","2016","Bachelor","Male",61,"Australia","Orthodox","Middle","Major City","70,001-80,000","4030"
"577","3964373","2016","Undergraduate","Female",66,"Australia","Roman Catholic","None","Rural","10,001-15,000","4220"
"578","3965315","2016","No Qualification","Male",62,"Australia","Roman Catholic","None","Major City","30,001-35,000","4870"
"579","3973674","2016","Non-Trade","Male",62,"Australia","Anglican","Middle","Rural","160,001-180,000","4521"
"580","3974809","2016","No Qualification","Male",74,"Australia","Anglican","Working","Large Town","20,001-25,000","4350"
"581","3975027","2016","Bachelor","Female",54,"Australia","Roman Catholic","Middle","Major City",">180,000","4169"
"582","3975166","2016","Non-Trade","Female",49,"Australia","Anglican","Working","Major City","25,001-30,000","4869"
"583","3979072","2016","Postgraduate","Female",72,"Australia","No Religion","Middle","Major City","70,001-80,000","4068"
"584","3981131","2016","No Qualification","Male",43,"ESB","No Religion","None","Rural","80,001-90,000","4554"
"585","3983994","2016","Associate Diploma","Male",61,"Australia","Presbyterian","Working","Major City","90,001-100,000","4074"
"586","3986961","2016","Bachelor","Male",64,"Australia","Methodist","Working","Rural","35,001-40,000","4610"
"587","4001969","2016","Undergraduate","Female",32,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","4570"
"588","4010108","2016","Bachelor","Male",39,"NESB","Christian","Working","Major City","70,001-80,000","4215"
"589","4017657","2016","Postgraduate","Female",38,"Australia","No Religion","Middle","Large Town","140,001-150,000","4670"
"590","4018377","2016","No Qualification","Female",65,"Australia","Methodist","Middle","Major City","60,001-70,000","4034"
"591","4022673","2016","Trade","Male",87,"NESB","Roman Catholic","Working","Major City","15,001-20,000","4217"
"592","4026095","2016","Bachelor","Female",69,"Australia","No Religion","Middle","Major City","25,001-30,000","4507"
"593","4049244","2016","Postgraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","4053"
"594","4049483","2016","Postgraduate","Male",44,"NESB","No Religion","Middle","Major City","90,001-100,000","4066"
"595","4051141","2016","Postgraduate","Male",83,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","4159"
"596","4056054","2016","Trade","Male",71,"ESB","No Religion","Working","Rural","30,001-35,000","4800"
"597","4064791","2016","Associate Diploma","Male",63,"Australia","Methodist","Middle","Large Town","60,001-70,000","4227"
"598","4080525","2016","No Qualification","Male",76,"Australia","Anglican","Working","Small Country Town","10,001-15,000","4580"
"599","4086136","2016","Non-Trade","Male",56,"Australia","Roman Catholic","Working","Large Town","50,001-60,000","4558"
"600","4095443","2016","Postgraduate","Female",80,"ESB","Anglican","Middle","Large Country Town","20,001-25,000","4575"
"601","4107791","2016","No Qualification","Male",80,"Australia","Methodist","Middle","Rural","60,001-70,000","4798"
"602","4130623","2016","Postgraduate","Female",59,"Australia","Anglican","Middle","Large Town","35,001-40,000","4218"
"603","4137514","2016","Bachelor","Male",63,"Australia","Roman Catholic","Middle","Rural","100,001-110,000","4361"
"604","4146765","2016","Undergraduate","Male",65,"Australia","Presbyterian","Working","Major City","50,001-60,000","4207"
"605","4148308","2016","Bachelor","Male",59,"Australia","Lutheran","Middle","Rural","60,001-70,000","4519"
"606","4166894","2016","Postgraduate","Female",26,"Australia","Roman Catholic","Middle","Large Town","160,001-180,000","4870"
"607","4168954","2016","Trade","Female",65,"ESB","Jewish","Middle","Major City","30,001-35,000","4214"
"608","4186998","2016","Postgraduate","Male",62,"ESB","No Religion","Middle","Major City","160,001-180,000","4810"
"609","4198564","2016","Non-Trade","Male",30,"Australia","No Religion","Middle","Major City",">180,000","4120"
"610","4199813","2016","Postgraduate","Female",43,"ESB","Anglican","Middle","Major City",">180,000","4061"
"611","4209765","2016","Trade","Male",50,"Australia","No Religion","None","Rural","15,001-20,000","4472"
"612","4221783","2016","Bachelor","Male",75,"NESB","Lutheran","Middle","Major City","35,001-40,000","4207"
"613","4222459","2016","No Qualification","Male",69,"Australia","Baptist","Working","Rural","15,001-20,000","4306"
"614","4241778","2016","No Qualification","Male",59,"Australia","Anglican","Working","Major City","70,001-80,000","5092"
"615","4247369","2016","Trade","Male",59,"Australia","Methodist","Working","Major City","40,001-45,000","5159"
"616","4255558","2016","Postgraduate","Male",61,"Australia","Anglican","Middle","Major City","140,001-150,000","5076"
"617","4265365","2016","Non-Trade","Female",51,"Australia","Anglican","Middle","Major City","110,001-120,000","5045"
"618","4269174","2016","Associate Diploma","Female",63,"Australia","Methodist","Working","Major City","50,001-60,000","5162"
"619","4272096","2016","Postgraduate","Female",47,"Australia","Lutheran","Middle","Major City","140,001-150,000","5112"
"620","4273486","2016","Bachelor","Male",32,"Australia","No Religion","Middle","Major City","90,001-100,000","5085"
"621","4274455","2016","Bachelor","Female",38,"ESB","Anglican","Middle","Major City","100,001-110,000","5042"
"622","4296690","2016","No Qualification","Female",73,"Australia","No Religion","Working","Major City","35,001-40,000","5089"
"623","4297208","2016","Non-Trade","Female",68,"Australia","No Religion","Middle","Major City","60,001-70,000","5062"
"624","4300434","2016","Postgraduate","Male",50,"Australia","No Religion","Middle","Major City",">180,000","5089"
"625","4301746","2016","No Qualification","Female",35,"Australia","No Religion","Working","Major City","90,001-100,000","5108"
"626","4302693","2016","Undergraduate","Female",64,"Australia","Baptist","Working","Major City","100,001-110,000","5093"
"627","4306240","2016","Trade","Male",68,"Australia","Buddhist","Working","Major City","35,001-40,000","5162"
"628","4313243","2016","Trade","Male",69,"Australia","Roman Catholic","Middle","Major City","70,001-80,000","5022"
"629","4317449","2016","Postgraduate","Female",72,"ESB","Pentecostalism","Working","Major City","25,001-30,000","5108"
"630","4318717","2016","Bachelor","Male",27,"Australia","No Religion","Middle","Major City",">180,000","5067"
"631","4324398","2016","Postgraduate","Female",76,"NESB","No Religion","Middle","Major City","10,001-15,000","5069"
"632","4324444","2016","Postgraduate","Male",70,"ESB","Anglican","Middle","Major City","70,001-80,000","5062"
"633","4334888","2016","Trade","Male",85,"Australia","Anglican","Middle","Large Country Town","35,001-40,000","5211"
"634","4343550","2016","Bachelor","Female",48,"Australia","No Religion","Middle","Large Town","45,001-50,000","5167"
"635","4345070","2016","Postgraduate","Male",59,"Australia","No Religion","Middle","Major City","160,001-180,000","5041"
"636","4345636","2016","Postgraduate","Male",41,"Australia","Roman Catholic","Middle","Major City",">180,000","5041"
"637","4345820","2016","Undergraduate","Female",64,"NESB","Other","Working","Rural","15,001-20,000","5523"
"638","4354075","2016","Bachelor","Female",49,"ESB","No Religion","Working","Major City","60,001-70,000","5014"
"639","4356892","2016","Trade","Male",77,"Australia","No Religion","Working","Major City","35,001-40,000","5012"
"640","4361188","2016","No Qualification","Male",56,"Australia","Presbyterian","Middle","Major City","90,001-100,000","5045"
"641","4363041","2016","Non-Trade","Male",75,"ESB","Anglican","None","Large Town","25,001-30,000","5112"
"642","4391864","2016","No Qualification","Male",69,"Australia","Roman Catholic","Middle","Rural","20,001-25,000","5245"
"643","4404065","2016","No Qualification","Male",67,"Australia","Anglican","Middle","Rural","160,001-180,000","5460"
"644","4423783","2016","Non-Trade","Female",57,"Australia","Anglican","Working","Major City","50,001-60,000","7248"
"645","4429589","2016","Undergraduate","Male",51,"NESB","Roman Catholic","Middle","Large Country Town","15,001-20,000","7011"
"646","4431520","2016","Bachelor","Female",59,"NESB","Anglican","Middle","Rural","70,001-80,000","7020"
"647","4439168","2016","Bachelor","Male",55,"Australia","No Religion","Upper","Major City",">180,000","7000"
"648","4449395","2016","Postgraduate","Male",61,"Australia","Roman Catholic","Middle","Major City",">180,000","7008"
"649","4454946","2016","Trade","Female",55,"Australia","Methodist","Working","Large Town","60,001-70,000","7315"
"650","4455856","2016","Postgraduate","Female",59,"Australia","Anglican","Middle","Major City","80,001-90,000","7008"
"651","4458930","2016","No Qualification","Female",38,"Australia","Anglican","Working","Small Country Town","70,001-80,000","7170"
"652","4464391","2016","Bachelor","Female",31,"Australia","No Religion","Middle","Major City","70,001-80,000","7052"
"653","4469951","2016","Non-Trade","Female",79,"Australia","No Religion","Middle","Major City","25,001-30,000","7005"
"654","4489128","2016","Bachelor","Female",57,"Australia","No Religion","Middle","Major City","30,001-35,000","3078"
"655","4505064","2016","Postgraduate","Female",38,"Australia","No Religion","Middle","Major City","100,001-110,000","3052"
"656","4527731","2016","Bachelor","Male",36,"Australia","No Religion","Middle","Major City","60,001-70,000","3015"
"657","4545102","2016","Postgraduate","Female",79,"Australia","No Religion","Middle","Major City","50,001-60,000","3079"
"658","4567550","2016","Postgraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","3082"
"659","4572997","2016","No Qualification","Female",66,"Australia","Roman Catholic","Middle","Major City","15,001-20,000","3075"
"660","4578162","2016","Bachelor","Female",51,"Australia","Methodist","Working","Rural","150,001-160,000","3424"
"661","4580959","2016","Bachelor","Female",51,"Australia","Roman Catholic","Middle","Major City","80,001-90,000","3031"
"662","4582402","2016","Associate Diploma","Male",70,"Australia","Anglican","Working","Large Town","70,001-80,000","3280"
"663","4592349","2016","Trade","Female",46,"Australia","Methodist","Working","Small Country Town","35,001-40,000","3525"
"664","4600295","2016","Postgraduate","Female",71,"Australia","No Religion","Middle","Major City","90,001-100,000","3068"
"665","4610478","2016","Bachelor","Male",43,"Australia","No Religion","Middle","Major City","120,001-130,000","3195"
"666","4615264","2016","Non-Trade","Male",68,"Australia","No Religion","Middle","Major City","50,001-60,000","3172"
"667","4620990","2016","Associate Diploma","Female",74,"Australia","Presbyterian","Middle","Major City","30,001-35,000","3192"
"668","4622733","2016","Bachelor","Male",43,"NESB","Christian","Middle","Major City","60,001-70,000","3161"
"669","4631048","2016","Associate Diploma","Female",48,"NESB","Pentecostalism","Working","Major City","50,001-60,000","3149"
"670","4631552","2016","Postgraduate","Female",42,"Australia","No Religion","Middle","Small Country Town","25,001-30,000","3444"
"671","4632088","2016","Trade","Male",56,"Australia","Roman Catholic","Working","Large Town","110,001-120,000","3690"
"672","4642269","2016","No Qualification","Female",84,"ESB","Anglican","Working","Large Country Town","20,001-25,000","3340"
"673","4642869","2016","Bachelor","Female",26,"Australia","No Religion","Middle","Large Town","100,001-110,000","3355"
"674","4644027","2016","Bachelor","Male",57,"ESB","No Religion","None","Major City","40,001-45,000","3911"
"675","4647092","2016","Postgraduate","Male",62,"Australia","No Religion","Middle","Major City","110,001-120,000","3107"
"676","4650238","2016","No Qualification","Male",70,"Australia","Presbyterian","Working","Major City","60,001-70,000","3177"
"677","4652397","2016","Non-Trade","Male",76,"NESB","Orthodox","Working","Major City","30,001-35,000","3105"
"678","4655627","2016","Undergraduate","Female",64,"ESB","No Religion","Working","Major City","45,001-50,000","3198"
"679","4659032","2016","Undergraduate","Male",57,"Australia","Anglican","Middle","Major City",">180,000","3152"
"680","4663299","2016","Postgraduate","Male",54,"Australia","No Religion","Middle","Major City","120,001-130,000","3930"
"681","4669811","2016","No Qualification","Female",84,"Australia","Anglican","Middle","Major City","50,001-60,000","3072"
"682","4699880","2016","Trade","Male",58,"Australia","No Religion","Middle","Major City","15,001-20,000","3127"
"683","4704498","2016","Postgraduate","Female",37,"Australia","Roman Catholic","Middle","Major City",">180,000","3088"
"684","4706817","2016","No Qualification","Female",20,"ESB","No Religion","Working","Major City","160,001-180,000","3053"
"685","4709267","2016","Associate Diploma","Female",50,"Australia","Roman Catholic","Middle","Major City","60,001-70,000","3199"
"686","4712504","2016","No Qualification","Female",64,"NESB","Roman Catholic","Working","Large Town","50,001-60,000","3337"
"687","4716224","2016","Undergraduate","Male",57,"Australia","Roman Catholic","Middle","Major City","30,001-35,000","3156"
"688","4734085","2016","Trade","Male",68,"Australia","No Religion","Middle","Major City","90,001-100,000","3186"
"689","4735444","2016","Postgraduate","Male",67,"Australia","No Religion","Middle","Large Country Town","25,001-30,000","3465"
"690","4745485","2016","Postgraduate","Female",69,"NESB","Hindu","Middle","Major City","15,001-20,000","3041"
"691","4754329","2016","Postgraduate","Male",66,"ESB","No Religion","Middle","Major City","150,001-160,000","3137"
"692","4761931","2016","No Qualification","Male",63,"Australia","No Religion","Middle","Major City","80,001-90,000","3081"
"693","4764552","2016","Associate Diploma","Male",70,"Australia","Anglican","Upper","Major City",">180,000","3186"
"694","4765740","2016","Bachelor","Male",29,"NESB","Buddhist","Working","Major City","45,001-50,000","3072"
"695","4765752","2016","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","110,001-120,000","3016"
"696","4791312","2016","Postgraduate","Female",64,"Australia","Anglican","Middle","Rural","110,001-120,000","3658"
"697","4792821","2016","Postgraduate","Female",53,"Australia","No Religion","Middle","Major City","160,001-180,000","3056"
"698","4800005","2016","Non-Trade","Male",70,"Australia","Anglican","Middle","Major City","110,001-120,000","3040"
"699","4800485","2016","Bachelor","Female",36,"Australia","No Religion","Middle","Major City","130,001-140,000","3113"
"700","4809390","2016","Postgraduate","Male",42,"NESB","Presbyterian","Working","Large Country Town","80,001-90,000","3805"
"701","4829262","2016","Trade","Male",65,"NESB","Roman Catholic","Working","Large Town","15,001-20,000","3677"
"702","4835017","2016","Postgraduate","Male",68,"NESB","Anglican","Middle","Major City","25,001-30,000","3076"
"703","4848133","2016","No Qualification","Male",63,"Australia","No Religion","Working","Major City","90,001-100,000","3153"
"704","4850183","2016","No Qualification","Female",20,"Australia","Roman Catholic","Middle","Major City","110,001-120,000","3095"
"705","4862643","2016","Trade","Male",68,"Australia","Roman Catholic","Middle","Major City","45,001-50,000","3152"
"706","4867755","2016","Postgraduate","Male",41,"Australia","Anglican","Middle","Major City",">180,000","3166"
"707","4875917","2016","Bachelor","Female",63,"Australia","Presbyterian","Middle","Large Country Town","80,001-90,000","3564"
"708","4882172","2016","Undergraduate","Female",68,"Australia","Anglican","Middle","Small Country Town","25,001-30,000","3616"
"709","4890902","2016","Trade","Male",58,"Australia","No Religion","Working","Major City","70,001-80,000","3152"
"710","4892760","2016","Bachelor","Female",31,"Australia","Protestant","Middle","Large Town",">180,000","3132"
"711","4910001","2016","Associate Diploma","Male",48,"Australia","No Religion","Working","Large Country Town",">180,000","3429"
"712","4923339","2016","Postgraduate","Female",73,"Australia","No Religion","Middle","Major City","70,001-80,000","3144"
"713","4924112","2016","Associate Diploma","Male",73,"Australia","Anglican","Middle","Major City","50,001-60,000","3145"
"714","4925689","2016","No Qualification","Male",24,"Australia","No Religion","Middle","Major City","45,001-50,000","3079"
"715","4926855","2016","Bachelor","Female",43,"Australia","Roman Catholic","Working","Major City","90,001-100,000","3752"
"716","4932339","2016","Postgraduate","Female",67,"Australia","Presbyterian","Working","Small Country Town","15,001-20,000","3888"
"717","4952539","2016","No Qualification","Male",59,"Australia","Lutheran","Middle","Rural",">180,000","3691"
"718","4966153","2016","Trade","Male",64,"Australia","Roman Catholic","Working","Major City","45,001-50,000","3219"
"719","4970360","2016","No Qualification","Female",67,"Australia","Roman Catholic","None","Small Country Town","70,001-80,000","3056"
"720","4977700","2016","Trade","Male",65,"Australia","No Religion","None","Large Country Town","45,001-50,000","3564"
"721","4986680","2016","Associate Diploma","Male",54,"ESB","No Religion","Middle","Major City","110,001-120,000","3031"
"722","4990303","2016","Postgraduate","Female",29,"Australia","No Religion","Middle","Major City","140,001-150,000","3121"
"723","5008892","2016","Postgraduate","Female",71,"ESB","Baptist","Middle","Major City","20,001-25,000","3085"
"724","5030168","2016","Non-Trade","Female",73,"ESB","Methodist","Middle","Small Country Town","25,001-30,000","3922"
"725","5033753","2016","Postgraduate","Male",65,"Australia","No Religion","Middle","Major City",">180,000","3095"
"726","5034304","2016","Postgraduate","Male",47,"NESB","Roman Catholic","Middle","Major City","100,001-110,000","3976"
"727","5054221","2016","Postgraduate","Male",51,"NESB","Muslim","Working","Major City","40,001-45,000","3076"
"728","5061695","2016","Postgraduate","Female",62,"Australia","No Religion","Middle","Rural","70,001-80,000","3956"
"729","5090689","2016","Postgraduate","Male",38,"NESB","Roman Catholic","Middle","Major City","150,001-160,000","3052"
"730","5092281","2016","Postgraduate","Female",74,"Australia","No Religion","Middle","Major City","15,001-20,000","3350"
"731","5099536","2016","Postgraduate","Male",54,"NESB","No Religion","Working","Major City","140,001-150,000","3027"
"732","5101346","2016","Undergraduate","Female",41,"Australia","Roman Catholic","Working","Large Town","80,001-90,000","3810"
"733","5106821","2016","Undergraduate","Male",49,"Australia","Anglican","Working","Major City","110,001-120,000","3089"
"734","5113951","2016","Non-Trade","Female",50,"Australia","Roman Catholic","Working","Major City","40,001-45,000","3018"
"735","5124797","2016","Bachelor","Female",40,"Australia","No Religion","Middle","Rural","140,001-150,000","3540"
"736","5142907","2016","Non-Trade","Male",68,"ESB","Roman Catholic","Middle","Rural","70,001-80,000","6069"
"737","5146713","2016","Bachelor","Male",24,"Australia","No Religion","Middle","Major City","25,001-30,000","6020"
"738","5147734","2016","No Qualification","Male",65,"ESB","Anglican","None","Major City","30,001-35,000","6062"
"739","5154392","2016","Bachelor","Male",72,"Australia","Roman Catholic","Working","Major City","90,001-100,000","6021"
"740","5158291","2016","Bachelor","Male",70,"Australia","Anglican","Working","Major City","20,001-25,000","6011"
"741","5160024","2016","Bachelor","Male",72,"Australia","No Religion","Middle","Major City",">180,000","6018"
"742","5170258","2016","Bachelor","Male",58,"Australia","Roman Catholic","Working","Major City","80,001-90,000","6103"
"743","5172008","2016","Bachelor","Male",35,"Australia","Roman Catholic","Middle","Major City","100,001-110,000","6053"
"744","5186086","2016","Postgraduate","Female",67,"ESB","No Religion","Middle","Major City","60,001-70,000","6102"
"745","5190995","2016","Trade","Female",70,"Australia","Anglican","Working","Major City","60,001-70,000","6157"
"746","5192329","2016","Bachelor","Male",57,"Australia","No Religion","Middle","Major City","50,001-60,000","6162"
"747","5193998","2016","Non-Trade","Female",74,"Australia","Methodist","Middle","Major City","20,001-25,000","6956"
"748","5197364","2016","Undergraduate","Male",21,"Australia","Churches of Christ","Middle","Major City","160,001-180,000","6155"
"749","5198329","2016","Bachelor","Female",53,"Australia","Roman Catholic","Middle","Major City",">180,000","6155"
"750","5218399","2016","Postgraduate","Female",42,"ESB","No Religion","Working","Major City","150,001-160,000","6025"
"751","5220418","2016","Postgraduate","Male",57,"ESB","Anglican","Middle","Major City","90,001-100,000","6025"
"752","5222742","2016","No Qualification","Male",64,"ESB","Presbyterian","Middle","Major City","25,001-30,000","6062"
"753","5230141","2016","Trade","Male",76,"ESB","No Religion","Working","Large Town","35,001-40,000","6210"
"754","5232592","2016","Bachelor","Female",59,"ESB","Anglican","Middle","Large Country Town","100,001-110,000","6450"
"755","5233775","2016","Non-Trade","Female",34,"Australia","No Religion","Middle","Large Town","100,001-110,000","6230"
"756","5235613","2016","Bachelor","Female",67,"Australia","No Religion","Middle","Small Country Town","60,001-70,000","6282"
"757","5246062","2016","Associate Diploma","Female",46,"ESB","Methodist","Working","Large Town","160,001-180,000","6430"
"758","5258352","2016","Postgraduate","Male",70,"Australia","Anglican","Middle","Large Town","90,001-100,000","6210"
"759","5262852","2016","Bachelor","Male",61,"ESB","Presbyterian","Middle","Major City","90,001-100,000","6011"
"760","5270315","2016","Associate Diploma","Male",70,"ESB","Christian","Middle","Small Country Town","20,001-25,000","6333"
"761","5273242","2016","Trade","Male",61,"Australia","No Religion","Working","Major City","50,001-60,000","6056"
"762","5311852","2016","Undergraduate","Female",63,"Australia","Anglican","Working","Major City","45,001-50,000","6059"
"763","5317723","2016","No Qualification","Male",63,"Australia","Anglican","Middle","Large Town","130,001-140,000","6209"
"764","5327606","2016","Undergraduate","Male",60,"Australia","No Religion","Middle","Major City","50,001-60,000","6056"
"765","5329373","2016","Postgraduate","Female",59,"Australia","No Religion","Middle","Major City","<10,000","6151"
"766","5332724","2016","Trade","Male",80,"Australia","Anglican","Middle","Major City","35,001-40,000","6021"
"767","5334955","2016","Undergraduate","Female",61,"Australia","Methodist","Middle","Large Town",">180,000","6280"
"768","5335140","2016","Postgraduate","Male",42,"NESB","Pentecostalism","Middle","Large Town","140,001-150,000","6155"
"769","5348394","2016","Postgraduate","Female",68,"Australia","Methodist","Middle","Major City","20,001-25,000","6065"
"770","5376708","2016","Trade","Male",52,"ESB","Roman Catholic","Working","Small Country Town","160,001-180,000","6442"
"771","5376769","2016","No Qualification","Female",66,"Australia","Anglican","Middle","Major City","70,001-80,000","6152"
"772","5400115","2016","Non-Trade","Female",78,"Australia","Methodist","Middle","Large Town","35,001-40,000","6530"
"773","5421748","2016","Bachelor","Male",46,"Australia","Roman Catholic","Middle","Major City","90,001-100,000","6082"
"774","5422568","2016","Non-Trade","Male",28,"Australia","Non-Christian Other","Middle","Major City","100,001-110,000","6170"
