"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"485","2016","5246062","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Liberal","Debt","Environment",NA
"486","2016","5258352","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"487","2016","5262852","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Economy","Debt",NA
"488","2016","5270315","National","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Debt","Coalition"
"489","2016","5273242","Rise Up Australia","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","Labor","No Difference","Health","Refugees","Labor"
"490","2016","5285619","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Debt","Economy",NA
"491","2016","5317723","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Refugees","Immigration",NA
"492","2016","5327606","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Climate","Education",NA
"493","2016","5329373","Greens","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Refugees","Immigration","Labor"
"494","2016","5332724","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Refugees",NA
"495","2016","5335140","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Economy","Taxation",NA
"496","2016","5348394","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Debt","Health","Coalition"
"497","2016","5376769","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Superannuation","Refugees",NA
"498","2016","5400115","Liberal","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","Economy","Superannuation",NA
"499","2016","5421748","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Economy",NA
"500","2019","1000407","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","No Difference","Refugees","Climate",NA
"501","2019","1006956","Labor","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","No Difference","No Difference","No Difference","Labor","Labor","Labor","Labor","Labor","Environment","Health",NA
"502","2019","1008963","Greens","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment","Labor"
"503","2019","1015480","Liberal","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Labor","No Difference","No Difference","Liberal","Labor","Liberal","Liberal","Superannuation","Economy",NA
"504","2019","1017262","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","No Difference","Health","Climate",NA
"505","2019","1017790","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Health","Superannuation",NA
"506","2019","1023339","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"507","2019","1027502","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Environment","Climate",NA
"508","2019","1057519","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Climate","Education",NA
"509","2019","1079868","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA
"510","2019","1081058","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Liberal","Labor","Labor","Labor","Labor","Liberal","Environment","Climate","Labor"
"511","2019","1082118","Labor","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA
"512","2019","1091741","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Health","Economy",NA
"513","2019","1092276","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Debt","Superannuation",NA
"514","2019","1097808","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Liberal","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Education",NA
"515","2019","1103514","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Labor","Liberal","Environment","Debt",NA
"516","2019","1104798","Greens","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Refugees","Labor"
"517","2019","1110225","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Economy","Climate",NA
"518","2019","1118330","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Health","Economy",NA
"519","2019","1122863","Greens","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","No Difference","No Difference","No Difference","Labor","No Difference","Labor","No Difference","No Difference","No Difference","Labor","Climate","Environment","Labor"
"520","2019","1127625","Liberal","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"521","2019","1130303","National","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"522","2019","1132313","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Superannuation",NA
"523","2019","1146530","Palmer's United","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","No Difference","Economy","Education",NA
"524","2019","1165893","Labor","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Liberal","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Liberal","Environment","Climate",NA
"525","2019","1175588","Greens","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","Climate","Taxation",NA
"526","2019","1179941","Labor","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Climate",NA
"527","2019","1190841","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA
"528","2019","1192099","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"529","2019","1199293","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","No Difference","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Liberal","No Difference","Climate","Superannuation",NA
"530","2019","1220558","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","No Difference","No Difference","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"531","2019","1230452","Liberal","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Labor","No Difference","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","No Difference","Liberal","Economy","Health",NA
"532","2019","1232714","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"533","2019","1239458","Labor","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Liberal","Labor","Liberal","Labor","Labor","Liberal","No Difference","Labor","Liberal","Liberal","Climate","Economy",NA
"534","2019","1242126","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","Education","Climate",NA
"535","2019","1245751","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Environment","Taxation",NA
"536","2019","1267681","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"537","2019","1267732","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Environment","Climate","Labor"
"538","2019","1275150","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA
"539","2019","1287168","National","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Health","Economy",NA
"540","2019","1287968","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"541","2019","1299617","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Taxation","Health",NA
"542","2019","1308432","Liberal","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Environment",NA
"543","2019","1314862","Liberal","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA
"544","2019","1317792","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Labor","Liberal","Labor","Labor","No Difference","Labor","Liberal","Labor","Labor","Labor","Health","Environment",NA
"545","2019","1321294","Christian Democratic","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Immigration","Coalition"
"546","2019","1341328","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"547","2019","1346571","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Economy",NA
"548","2019","1347731","National","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"549","2019","1349433","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","No Difference","No Difference","Labor","Liberal","Liberal","Economy","Health",NA
"550","2019","1369316","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"551","2019","1375254","Liberal","Quite Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Economy","Education",NA
"552","2019","1382497","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA
"553","2019","1386485","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment",NA
"554","2019","1388647","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Refugees",NA
"555","2019","1389851","One Nation","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","No Difference","Liberal","No Difference","Liberal","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Health","Education","Coalition"
"556","2019","1422869","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"557","2019","1435933","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Economy","Environment",NA
"558","2019","1436532","National","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Education",NA
"559","2019","1438038","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Health",NA
"560","2019","1440482","Greens","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Refugees","Environment","Labor"
"561","2019","1451403","Greens","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Liberal","Labor","Labor","No Difference","Liberal","Labor","No Difference","No Difference","Labor","Liberal","Taxation","Environment","Coalition"
"562","2019","1455811","Labor","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Labor","Labor","Labor","No Difference","No Difference","Labor","No Difference","No Difference","Labor","Economy","Education",NA
"563","2019","1465568","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"564","2019","1473954","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education",NA
"565","2019","1475630","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Climate","Taxation",NA
"566","2019","1483389","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Climate","Taxation","Labor"
"567","2019","1486907","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Economy",NA
"568","2019","1489519","One Nation","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Taxation","Debt",NA
"569","2019","1490242","Greens","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Environment","Labor"
"570","2019","1490665","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Superannuation",NA
"571","2019","1498798","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Health","Taxation",NA
"572","2019","1507666","Labor","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Environment","Health",NA
"573","2019","1509419","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Climate","Refugees",NA
"574","2019","1513630","Labor","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","No Difference","No Difference","Labor","Education","Climate",NA
"575","2019","1530344","Labor","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Liberal","No Difference","Labor","Labor","Liberal","Labor","No Difference","Labor","No Difference","Liberal","Climate","Environment",NA
"576","2019","1532581","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Labor","Labor","Liberal","No Difference","Labor","Labor","Liberal","Labor","Taxation","Superannuation",NA
"577","2019","1532741","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Taxation",NA
"578","2019","1533886","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Liberal","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Health","Education",NA
"579","2019","1547366","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Education","Health",NA
"580","2019","1552432","Labor","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Labor","Labor","Labor","No Difference","Liberal","Labor","Labor","Liberal","No Difference","Environment","Economy",NA
"581","2019","1565572","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA
"582","2019","1572867","Labor","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Immigration","Economy",NA
"583","2019","1575638","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Environment","Climate","Labor"
