"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"194","2016","4592349","National","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","No Difference","Liberal","Labor","Labor","No Difference","Labor","Liberal","Liberal","No Difference","No Difference","Taxation","Health","Coalition"
"195","2016","4610478","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Debt","Economy","Coalition"
"196","2016","4615264","Liberal","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Debt","Immigration",NA
"197","2016","4632088","National","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Refugees",NA
"198","2016","4647092","Liberal","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","No Difference","No Difference","Liberal","Economy","Superannuation",NA
"199","2016","4650238","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","Superannuation","Economy",NA
"200","2016","4669811","Liberal","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Immigration","Immigration",NA
"201","2016","4734085","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","No Difference","Labor","Liberal","Liberal","No Difference","No Difference","Refugees","Superannuation",NA
"202","2016","4765740","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","No Difference","Labor","No Difference","Liberal","Labor","No Difference","Labor","Liberal","Liberal","Economy","Health","Coalition"
"203","2016","4829262","National","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Refugees","Education",NA
"204","2016","4835017","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Immigration","Economy",NA
"205","2016","4862643","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Debt","Economy",NA
"206","2016","4867755","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Labor","Liberal","Taxation","Immigration",NA
"207","2016","4890902","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Labor","Liberal","Economy","Superannuation",NA
"208","2016","4916206","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Economy","Immigration",NA
"209","2016","4932339","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","No Difference","Liberal","Labor","No Difference","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Health","Superannuation",NA
"210","2016","4952539","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"211","2016","4970360","National","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Environment","Education",NA
"212","2016","5019061","National","Not Very Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","Education","Environment",NA
"213","2016","5030168","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Debt",NA
"214","2016","5033753","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Labor","Labor","Labor","Liberal","No Difference","No Difference","Labor","No Difference","Liberal","Economy","Refugees",NA
"215","2016","5099536","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Education",NA
"216","2016","5147734","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Debt","Health",NA
"217","2016","5154392","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Economy","Education",NA
"218","2016","5158291","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","Climate","Refugees",NA
"219","2016","5160024","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Debt","Economy",NA
"220","2016","5190995","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Labor","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Health","Environment",NA
"221","2016","5197364","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Economy","Superannuation","Coalition"
"222","2016","5220418","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Debt",NA
"223","2016","5246062","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Liberal","Debt","Environment",NA
"224","2016","5258352","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"225","2016","5262852","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Economy","Debt",NA
"226","2016","5270315","National","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Debt","Coalition"
"227","2016","5285619","Liberal","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Debt","Economy",NA
"228","2016","5317723","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Refugees","Immigration",NA
"229","2016","5332724","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Refugees",NA
"230","2016","5335140","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","No Difference","No Difference","No Difference","Economy","Taxation",NA
"231","2016","5348394","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Debt","Health","Coalition"
"232","2016","5376769","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Superannuation","Refugees",NA
"233","2016","5400115","Liberal","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","Economy","Superannuation",NA
"234","2019","1015480","Liberal","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Labor","No Difference","No Difference","Liberal","Labor","Liberal","Liberal","Superannuation","Economy",NA
"235","2019","1023339","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"236","2019","1027502","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Environment","Climate",NA
"237","2019","1091741","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Health","Economy",NA
"238","2019","1092276","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Debt","Superannuation",NA
"239","2019","1103514","Liberal","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Labor","Liberal","Environment","Debt",NA
"240","2019","1118330","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Health","Economy",NA
"241","2019","1127625","Liberal","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"242","2019","1130303","National","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"243","2019","1132313","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Superannuation",NA
"244","2019","1192099","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"245","2019","1220558","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","No Difference","No Difference","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"246","2019","1230452","Liberal","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Labor","No Difference","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","No Difference","Liberal","Economy","Health",NA
"247","2019","1232714","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"248","2019","1267681","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"249","2019","1287168","National","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Health","Economy",NA
"250","2019","1287968","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"251","2019","1308432","Liberal","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Environment",NA
"252","2019","1314862","Liberal","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA
"253","2019","1341328","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"254","2019","1346571","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Economy",NA
"255","2019","1347731","National","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"256","2019","1349433","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","No Difference","No Difference","Labor","Liberal","Liberal","Economy","Health",NA
"257","2019","1369316","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"258","2019","1375254","Liberal","Quite Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Economy","Education",NA
"259","2019","1388647","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Refugees",NA
"260","2019","1422869","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"261","2019","1436532","National","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Education",NA
"262","2019","1465568","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"263","2019","1490665","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Superannuation",NA
"264","2019","1532741","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Taxation",NA
"265","2019","1547366","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Education","Health",NA
"266","2019","1613666","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Superannuation",NA
"267","2019","1618522","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"268","2019","1622390","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"269","2019","1623864","Liberal","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"270","2019","1632700","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Superannuation",NA
"271","2019","1635647","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA
"272","2019","1656807","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"273","2019","1658137","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Debt","Taxation",NA
"274","2019","1661160","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Debt",NA
"275","2019","1668440","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Health","Refugees",NA
"276","2019","1681035","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Refugees",NA
"277","2019","1687027","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"278","2019","1701620","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Taxation","Health",NA
"279","2019","1704046","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"280","2019","1713933","Liberal","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Superannuation","Debt",NA
"281","2019","1729126","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"282","2019","1735779","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Immigration",NA
"283","2019","1752133","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Taxation",NA
"284","2019","1775487","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Economy","Taxation",NA
"285","2019","1832974","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"286","2019","1838452","National","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Health","Education",NA
"287","2019","1848614","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Economy","Health",NA
"288","2019","1875910","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"289","2019","1883561","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"290","2019","1937649","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Economy","Debt",NA
